line_name,direction,time_of_day,lat_zone,departure_hour,is_peak_hour,day_of_week_num,stop_sequence,latitude,longitude,run_time_min,is_weekend,hour_sin,hour_cos,route_complexity,high_disruption_risk
22,outbound,morning_rush,mid_north,8.0,1,0,24,51.485752,0.277431,2.0,0,0.8660254037844387,-0.4999999999999998,48.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,24,51.485752,0.277431,2.0,0,0.8660254037844387,-0.4999999999999998,48.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,24,51.485752,0.277431,2.0,0,0.8660254037844387,-0.4999999999999998,48.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,25,51.484292,0.278957,1.0,0,0.8660254037844387,-0.4999999999999998,25.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,25,51.484292,0.278957,1.0,0,0.8660254037844387,-0.4999999999999998,25.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,26,51.480642,0.283227,2.0,0,0.8660254037844387,-0.4999999999999998,52.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,26,51.480642,0.283227,2.0,0,0.8660254037844387,-0.4999999999999998,52.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,26,51.480642,0.283227,2.0,0,0.8660254037844387,-0.4999999999999998,52.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,27,51.479803,0.278705,1.0,0,0.8660254037844387,-0.4999999999999998,27.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,27,51.479803,0.278705,1.0,0,0.8660254037844387,-0.4999999999999998,27.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,27,51.479803,0.278705,1.0,0,0.8660254037844387,-0.4999999999999998,27.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,28,51.478055,0.274715,1.0,0,0.8660254037844387,-0.4999999999999998,28.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,28,51.478055,0.274715,1.0,0,0.8660254037844387,-0.4999999999999998,28.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,28,51.478055,0.274715,1.0,0,0.8660254037844387,-0.4999999999999998,28.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,29,51.476217,0.274912,1.0,0,0.8660254037844387,-0.4999999999999998,29.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,29,51.476217,0.274912,1.0,0,0.8660254037844387,-0.4999999999999998,29.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,29,51.476217,0.274912,1.0,0,0.8660254037844387,-0.4999999999999998,29.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,30,51.475892,0.280498,1.0,0,0.8660254037844387,-0.4999999999999998,30.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,31,51.47612,0.283116,1.0,0,0.8660254037844387,-0.4999999999999998,31.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,31,51.47612,0.283116,1.0,0,0.8660254037844387,-0.4999999999999998,31.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,31,51.47612,0.283116,1.0,0,0.8660254037844387,-0.4999999999999998,31.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,32,51.47653,0.290697,2.0,0,0.8660254037844387,-0.4999999999999998,64.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,32,51.47653,0.290697,2.0,0,0.8660254037844387,-0.4999999999999998,64.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,33,51.476886,0.294546,1.0,0,0.8660254037844387,-0.4999999999999998,33.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,33,51.476886,0.294546,1.0,0,0.8660254037844387,-0.4999999999999998,33.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,33,51.476886,0.294546,1.0,0,0.8660254037844387,-0.4999999999999998,33.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,34,51.477567,0.298829,1.0,0,0.8660254037844387,-0.4999999999999998,34.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,35,51.477855,0.302473,0.0,0,0.8660254037844387,-0.4999999999999998,0.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,35,51.477855,0.302473,0.0,0,0.8660254037844387,-0.4999999999999998,0.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,36,51.47638,0.310276,2.0,0,0.8660254037844387,-0.4999999999999998,72.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,36,51.47638,0.310276,2.0,0,0.8660254037844387,-0.4999999999999998,72.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,36,51.47638,0.310276,2.0,0,0.8660254037844387,-0.4999999999999998,72.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,37,51.47705,0.315809,1.0,0,0.8660254037844387,-0.4999999999999998,37.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,37,51.47705,0.315809,1.0,0,0.8660254037844387,-0.4999999999999998,37.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,37,51.47705,0.315809,1.0,0,0.8660254037844387,-0.4999999999999998,37.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,38,51.476822,0.320207,1.0,0,0.8660254037844387,-0.4999999999999998,38.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,38,51.476822,0.320207,1.0,0,0.8660254037844387,-0.4999999999999998,38.0,0
22,outbound,morning_rush,mid_north,8.0,1,0,38,51.476822,0.320207,1.0,0,0.8660254037844387,-0.4999999999999998,38.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,23,51.48782,0.273749,2.0,0,0.8660254037844387,-0.4999999999999998,46.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,23,51.48782,0.273749,2.0,0,0.8660254037844387,-0.4999999999999998,46.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,23,51.48782,0.273749,2.0,0,0.8660254037844387,-0.4999999999999998,46.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,24,51.485752,0.277431,2.0,0,0.8660254037844387,-0.4999999999999998,48.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,25,51.484292,0.278957,1.0,0,0.8660254037844387,-0.4999999999999998,25.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,25,51.484292,0.278957,1.0,0,0.8660254037844387,-0.4999999999999998,25.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,25,51.484292,0.278957,1.0,0,0.8660254037844387,-0.4999999999999998,25.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,26,51.480642,0.283227,2.0,0,0.8660254037844387,-0.4999999999999998,52.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,27,51.479803,0.278705,1.0,0,0.8660254037844387,-0.4999999999999998,27.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,27,51.479803,0.278705,1.0,0,0.8660254037844387,-0.4999999999999998,27.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,27,51.479803,0.278705,1.0,0,0.8660254037844387,-0.4999999999999998,27.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,28,51.478055,0.274715,1.0,0,0.8660254037844387,-0.4999999999999998,28.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,28,51.478055,0.274715,1.0,0,0.8660254037844387,-0.4999999999999998,28.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,28,51.478055,0.274715,1.0,0,0.8660254037844387,-0.4999999999999998,28.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,29,51.476217,0.274912,1.0,0,0.8660254037844387,-0.4999999999999998,29.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,29,51.476217,0.274912,1.0,0,0.8660254037844387,-0.4999999999999998,29.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,29,51.476217,0.274912,1.0,0,0.8660254037844387,-0.4999999999999998,29.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,30,51.475892,0.280498,1.0,0,0.8660254037844387,-0.4999999999999998,30.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,30,51.475892,0.280498,1.0,0,0.8660254037844387,-0.4999999999999998,30.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,30,51.475892,0.280498,1.0,0,0.8660254037844387,-0.4999999999999998,30.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,31,51.47612,0.283116,1.0,0,0.8660254037844387,-0.4999999999999998,31.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,31,51.47612,0.283116,1.0,0,0.8660254037844387,-0.4999999999999998,31.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,31,51.47612,0.283116,1.0,0,0.8660254037844387,-0.4999999999999998,31.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,32,51.47653,0.290697,2.0,0,0.8660254037844387,-0.4999999999999998,64.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,32,51.47653,0.290697,2.0,0,0.8660254037844387,-0.4999999999999998,64.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,33,51.476886,0.294546,1.0,0,0.8660254037844387,-0.4999999999999998,33.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,33,51.476886,0.294546,1.0,0,0.8660254037844387,-0.4999999999999998,33.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,33,51.476886,0.294546,1.0,0,0.8660254037844387,-0.4999999999999998,33.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,34,51.477567,0.298829,1.0,0,0.8660254037844387,-0.4999999999999998,34.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,34,51.477567,0.298829,1.0,0,0.8660254037844387,-0.4999999999999998,34.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,34,51.477567,0.298829,1.0,0,0.8660254037844387,-0.4999999999999998,34.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,35,51.477855,0.302473,0.0,0,0.8660254037844387,-0.4999999999999998,0.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,35,51.477855,0.302473,0.0,0,0.8660254037844387,-0.4999999999999998,0.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,36,51.47638,0.310276,2.0,0,0.8660254037844387,-0.4999999999999998,72.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,36,51.47638,0.310276,2.0,0,0.8660254037844387,-0.4999999999999998,72.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,36,51.47638,0.310276,2.0,0,0.8660254037844387,-0.4999999999999998,72.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,37,51.47705,0.315809,1.0,0,0.8660254037844387,-0.4999999999999998,37.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,37,51.47705,0.315809,1.0,0,0.8660254037844387,-0.4999999999999998,37.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,37,51.47705,0.315809,1.0,0,0.8660254037844387,-0.4999999999999998,37.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,38,51.476822,0.320207,1.0,0,0.8660254037844387,-0.4999999999999998,38.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,38,51.476822,0.320207,1.0,0,0.8660254037844387,-0.4999999999999998,38.0,0
22,outbound,morning_rush,mid_north,8.0,1,3,38,51.476822,0.320207,1.0,0,0.8660254037844387,-0.4999999999999998,38.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,23,51.48782,0.273749,2.0,0,0.7071067811865476,-0.7071067811865475,46.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,23,51.48782,0.273749,2.0,0,0.7071067811865476,-0.7071067811865475,46.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,24,51.485752,0.277431,2.0,0,0.7071067811865476,-0.7071067811865475,48.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,24,51.485752,0.277431,2.0,0,0.7071067811865476,-0.7071067811865475,48.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,24,51.485752,0.277431,2.0,0,0.7071067811865476,-0.7071067811865475,48.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,25,51.484292,0.278957,1.0,0,0.7071067811865476,-0.7071067811865475,25.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,25,51.484292,0.278957,1.0,0,0.7071067811865476,-0.7071067811865475,25.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,25,51.484292,0.278957,1.0,0,0.7071067811865476,-0.7071067811865475,25.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,26,51.480642,0.283227,2.0,0,0.7071067811865476,-0.7071067811865475,52.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,26,51.480642,0.283227,2.0,0,0.7071067811865476,-0.7071067811865475,52.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,26,51.480642,0.283227,2.0,0,0.7071067811865476,-0.7071067811865475,52.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,27,51.479803,0.278705,1.0,0,0.7071067811865476,-0.7071067811865475,27.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,27,51.479803,0.278705,1.0,0,0.7071067811865476,-0.7071067811865475,27.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,27,51.479803,0.278705,1.0,0,0.7071067811865476,-0.7071067811865475,27.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,28,51.478055,0.274715,1.0,0,0.7071067811865476,-0.7071067811865475,28.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,28,51.478055,0.274715,1.0,0,0.7071067811865476,-0.7071067811865475,28.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,28,51.478055,0.274715,1.0,0,0.7071067811865476,-0.7071067811865475,28.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,29,51.476217,0.274912,1.0,0,0.7071067811865476,-0.7071067811865475,29.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,29,51.476217,0.274912,1.0,0,0.7071067811865476,-0.7071067811865475,29.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,30,51.475892,0.280498,1.0,0,0.7071067811865476,-0.7071067811865475,30.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,30,51.475892,0.280498,1.0,0,0.7071067811865476,-0.7071067811865475,30.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,30,51.475892,0.280498,1.0,0,0.7071067811865476,-0.7071067811865475,30.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,31,51.47612,0.283116,1.0,0,0.7071067811865476,-0.7071067811865475,31.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,31,51.47612,0.283116,1.0,0,0.7071067811865476,-0.7071067811865475,31.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,32,51.47653,0.290697,2.0,0,0.7071067811865476,-0.7071067811865475,64.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,32,51.47653,0.290697,2.0,0,0.7071067811865476,-0.7071067811865475,64.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,33,51.476886,0.294546,1.0,0,0.7071067811865476,-0.7071067811865475,33.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,33,51.476886,0.294546,1.0,0,0.7071067811865476,-0.7071067811865475,33.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,34,51.477567,0.298829,1.0,0,0.7071067811865476,-0.7071067811865475,34.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,34,51.477567,0.298829,1.0,0,0.7071067811865476,-0.7071067811865475,34.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,34,51.477567,0.298829,1.0,0,0.7071067811865476,-0.7071067811865475,34.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,35,51.477855,0.302473,0.0,0,0.7071067811865476,-0.7071067811865475,0.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,35,51.477855,0.302473,0.0,0,0.7071067811865476,-0.7071067811865475,0.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,36,51.47638,0.310276,2.0,0,0.7071067811865476,-0.7071067811865475,72.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,36,51.47638,0.310276,2.0,0,0.7071067811865476,-0.7071067811865475,72.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,36,51.47638,0.310276,2.0,0,0.7071067811865476,-0.7071067811865475,72.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,37,51.47705,0.315809,1.0,0,0.7071067811865476,-0.7071067811865475,37.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,37,51.47705,0.315809,1.0,0,0.7071067811865476,-0.7071067811865475,37.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,37,51.47705,0.315809,1.0,0,0.7071067811865476,-0.7071067811865475,37.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,38,51.476822,0.320207,1.0,0,0.7071067811865476,-0.7071067811865475,38.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,38,51.476822,0.320207,1.0,0,0.7071067811865476,-0.7071067811865475,38.0,0
22,outbound,morning_rush,mid_north,9.0,1,0,38,51.476822,0.320207,1.0,0,0.7071067811865476,-0.7071067811865475,38.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,23,51.48782,0.273749,2.0,0,0.7071067811865476,-0.7071067811865475,46.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,24,51.485752,0.277431,2.0,0,0.7071067811865476,-0.7071067811865475,48.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,24,51.485752,0.277431,2.0,0,0.7071067811865476,-0.7071067811865475,48.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,25,51.484292,0.278957,1.0,0,0.7071067811865476,-0.7071067811865475,25.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,25,51.484292,0.278957,1.0,0,0.7071067811865476,-0.7071067811865475,25.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,26,51.480642,0.283227,2.0,0,0.7071067811865476,-0.7071067811865475,52.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,26,51.480642,0.283227,2.0,0,0.7071067811865476,-0.7071067811865475,52.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,26,51.480642,0.283227,2.0,0,0.7071067811865476,-0.7071067811865475,52.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,27,51.479803,0.278705,1.0,0,0.7071067811865476,-0.7071067811865475,27.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,27,51.479803,0.278705,1.0,0,0.7071067811865476,-0.7071067811865475,27.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,28,51.478055,0.274715,1.0,0,0.7071067811865476,-0.7071067811865475,28.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,28,51.478055,0.274715,1.0,0,0.7071067811865476,-0.7071067811865475,28.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,29,51.476217,0.274912,1.0,0,0.7071067811865476,-0.7071067811865475,29.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,29,51.476217,0.274912,1.0,0,0.7071067811865476,-0.7071067811865475,29.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,30,51.475892,0.280498,1.0,0,0.7071067811865476,-0.7071067811865475,30.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,30,51.475892,0.280498,1.0,0,0.7071067811865476,-0.7071067811865475,30.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,30,51.475892,0.280498,1.0,0,0.7071067811865476,-0.7071067811865475,30.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,31,51.47612,0.283116,1.0,0,0.7071067811865476,-0.7071067811865475,31.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,31,51.47612,0.283116,1.0,0,0.7071067811865476,-0.7071067811865475,31.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,32,51.47653,0.290697,2.0,0,0.7071067811865476,-0.7071067811865475,64.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,32,51.47653,0.290697,2.0,0,0.7071067811865476,-0.7071067811865475,64.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,33,51.476886,0.294546,1.0,0,0.7071067811865476,-0.7071067811865475,33.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,33,51.476886,0.294546,1.0,0,0.7071067811865476,-0.7071067811865475,33.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,34,51.477567,0.298829,1.0,0,0.7071067811865476,-0.7071067811865475,34.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,34,51.477567,0.298829,1.0,0,0.7071067811865476,-0.7071067811865475,34.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,34,51.477567,0.298829,1.0,0,0.7071067811865476,-0.7071067811865475,34.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,35,51.477855,0.302473,0.0,0,0.7071067811865476,-0.7071067811865475,0.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,35,51.477855,0.302473,0.0,0,0.7071067811865476,-0.7071067811865475,0.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,36,51.47638,0.310276,2.0,0,0.7071067811865476,-0.7071067811865475,72.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,36,51.47638,0.310276,2.0,0,0.7071067811865476,-0.7071067811865475,72.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,37,51.47705,0.315809,1.0,0,0.7071067811865476,-0.7071067811865475,37.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,37,51.47705,0.315809,1.0,0,0.7071067811865476,-0.7071067811865475,37.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,37,51.47705,0.315809,1.0,0,0.7071067811865476,-0.7071067811865475,37.0,0
22,outbound,morning_rush,mid_north,9.0,1,3,38,51.476822,0.320207,1.0,0,0.7071067811865476,-0.7071067811865475,38.0,0
22,outbound,morning_rush,north,6.0,0,0,2,51.505661,0.247874,1.0,0,1.0,6.123233995736766e-17,2.0,0
22,outbound,morning_rush,north,6.0,0,0,4,51.500726,0.251507,1.0,0,1.0,6.123233995736766e-17,4.0,0
22,outbound,morning_rush,north,6.0,0,0,5,51.499322,0.253426,1.0,0,1.0,6.123233995736766e-17,5.0,0
22,outbound,morning_rush,north,6.0,0,0,6,51.498936,0.258522,1.0,0,1.0,6.123233995736766e-17,6.0,0
22,outbound,morning_rush,north,6.0,0,0,7,51.499533,0.26188,0.0,0,1.0,6.123233995736766e-17,0.0,0
22,outbound,morning_rush,north,6.0,0,0,8,51.502241,0.273182,3.0,0,1.0,6.123233995736766e-17,24.0,0
22,outbound,morning_rush,north,6.0,0,0,9,51.504402,0.276316,0.0,0,1.0,6.123233995736766e-17,0.0,0
22,outbound,morning_rush,north,6.0,0,0,10,51.50765,0.276204,1.0,0,1.0,6.123233995736766e-17,10.0,0
22,outbound,morning_rush,north,6.0,0,0,11,51.511191,0.27589,2.0,0,1.0,6.123233995736766e-17,22.0,0
22,outbound,morning_rush,north,6.0,0,0,12,51.5129,0.279089,1.0,0,1.0,6.123233995736766e-17,12.0,0
22,outbound,morning_rush,north,6.0,0,0,13,51.512921,0.284019,1.0,0,1.0,6.123233995736766e-17,13.0,0
22,outbound,morning_rush,north,6.0,0,0,15,51.505987,0.282217,1.0,0,1.0,6.123233995736766e-17,15.0,0
22,outbound,morning_rush,north,6.0,0,0,16,51.502679,0.282585,1.0,0,1.0,6.123233995736766e-17,16.0,0
22,outbound,morning_rush,north,6.0,0,0,17,51.502599,0.288071,1.0,0,1.0,6.123233995736766e-17,17.0,0
22,outbound,morning_rush,north,6.0,0,0,18,51.502188,0.293915,2.0,0,1.0,6.123233995736766e-17,36.0,0
22,outbound,morning_rush,north,6.0,0,0,19,51.499164,0.295867,1.0,0,1.0,6.123233995736766e-17,19.0,0
22,outbound,morning_rush,north,6.0,0,0,20,51.494947,0.295828,2.0,0,1.0,6.123233995736766e-17,40.0,0
22,outbound,morning_rush,north,6.0,0,0,21,51.492365,0.294012,1.0,0,1.0,6.123233995736766e-17,21.0,0
22,outbound,morning_rush,north,6.0,0,3,1,51.509623,0.250404,1.0,0,1.0,6.123233995736766e-17,1.0,0
22,outbound,morning_rush,north,6.0,0,3,2,51.505661,0.247874,1.0,0,1.0,6.123233995736766e-17,2.0,0
22,outbound,morning_rush,north,6.0,0,3,3,51.503517,0.248546,1.0,0,1.0,6.123233995736766e-17,3.0,0
22,outbound,morning_rush,north,6.0,0,3,4,51.500726,0.251507,1.0,0,1.0,6.123233995736766e-17,4.0,0
22,outbound,morning_rush,north,6.0,0,3,5,51.499322,0.253426,1.0,0,1.0,6.123233995736766e-17,5.0,0
22,outbound,morning_rush,north,6.0,0,3,6,51.498936,0.258522,1.0,0,1.0,6.123233995736766e-17,6.0,0
22,outbound,morning_rush,north,6.0,0,3,7,51.499533,0.26188,0.0,0,1.0,6.123233995736766e-17,0.0,0
22,outbound,morning_rush,north,6.0,0,3,9,51.504402,0.276316,0.0,0,1.0,6.123233995736766e-17,0.0,0
22,outbound,morning_rush,north,6.0,0,3,10,51.50765,0.276204,1.0,0,1.0,6.123233995736766e-17,10.0,0
22,outbound,morning_rush,north,6.0,0,3,13,51.512921,0.284019,1.0,0,1.0,6.123233995736766e-17,13.0,0
22,outbound,morning_rush,north,6.0,0,3,14,51.508804,0.283914,2.0,0,1.0,6.123233995736766e-17,28.0,0
22,outbound,morning_rush,north,6.0,0,3,15,51.505987,0.282217,1.0,0,1.0,6.123233995736766e-17,15.0,0
22,outbound,morning_rush,north,6.0,0,3,16,51.502679,0.282585,1.0,0,1.0,6.123233995736766e-17,16.0,0
22,outbound,morning_rush,north,6.0,0,3,17,51.502599,0.288071,1.0,0,1.0,6.123233995736766e-17,17.0,0
